speaker,start,end,text
SPEAKER_07,1490.52,1491.0," speech,"
SPEAKER_07,1491.0,1491.16, that
SPEAKER_07,1491.16,1491.24, there
SPEAKER_07,1491.24,1491.36, are
SPEAKER_07,1491.36,1491.94, circumstances
SPEAKER_07,1491.94,1492.32, under
SPEAKER_07,1492.32,1492.6, which
SPEAKER_07,1492.6,1492.76, we
SPEAKER_07,1492.76,1492.86, are
SPEAKER_07,1492.86,1493.16, happy
SPEAKER_07,1493.16,1493.62, to
SPEAKER_07,1493.62,1493.84, tell
SPEAKER_07,1493.84,1494.06, people
SPEAKER_07,1494.06,1494.2, that
SPEAKER_07,1494.2,1494.32, they
SPEAKER_07,1494.4,1494.56, cannot
SPEAKER_07,1494.56,1494.82, vote
SPEAKER_07,1494.82,1494.96, for
SPEAKER_07,1494.96,1495.04, a
SPEAKER_07,1495.04,1495.3, particular
SPEAKER_07,1495.3,1495.94, individual.
SPEAKER_07,1495.94,1496.22, That
SPEAKER_07,1496.22,1496.48," is,"
SPEAKER_07,1496.48,1496.58, if
SPEAKER_07,1496.58,1496.7, we
SPEAKER_07,1496.7,1496.9, can
SPEAKER_07,1496.9,1497.16, prove
SPEAKER_07,1497.16,1497.34, to
SPEAKER_07,1497.34,1497.4, you
SPEAKER_07,1497.4,1497.52, that
SPEAKER_07,1497.52,1497.66, the
SPEAKER_07,1497.66,1498.08, harms
SPEAKER_07,1498.08,1498.32, to
SPEAKER_07,1498.32,1498.48, the
SPEAKER_07,1498.48,1498.74, wider
SPEAKER_07,1498.9,1499.66," society,"
SPEAKER_07,1499.66,1499.74, i
SPEAKER_07,1499.74,1499.78,.e.
SPEAKER_07,1499.78,1499.86, the
SPEAKER_07,1499.86,1500.2, democratic
SPEAKER_07,1500.2,1500.52, norms
SPEAKER_07,1500.52,1500.66, of
SPEAKER_07,1500.66,1500.76, that
SPEAKER_07,1500.76,1501.16, society
SPEAKER_07,1501.16,1501.34, and
SPEAKER_07,1501.34,1501.7, specific
SPEAKER_07,1501.7,1502.08, minority
SPEAKER_07,1502.08,1502.46, groups
SPEAKER_07,1502.46,1502.88, are
SPEAKER_07,1502.88,1503.44, undermined.
SPEAKER_07,1503.44,1503.6, That
SPEAKER_07,1503.64,1503.72, is
SPEAKER_07,1503.72,1503.9, why
SPEAKER_07,1503.9,1504.16, they
SPEAKER_07,1504.16,1504.54, themselves
SPEAKER_07,1504.54,1504.82, do
SPEAKER_07,1504.82,1504.92, not
SPEAKER_07,1504.92,1505.14, believe
SPEAKER_07,1505.14,1505.28, that
SPEAKER_07,1505.28,1505.48, people
SPEAKER_07,1505.48,1505.64, should
SPEAKER_07,1505.64,1505.74, be
SPEAKER_07,1505.74,1505.96, able
SPEAKER_07,1505.96,1506.12, to
SPEAKER_07,1506.12,1506.34, vote
SPEAKER_07,1506.34,1506.82, for
SPEAKER_07,1506.82,1507.06, the
SPEAKER_07,1507.06,1507.32, neo
SPEAKER_07,1507.32,1507.66,-Nazi
SPEAKER_07,1507.66,1508.12, party.
SPEAKER_07,1508.12,1508.36, And
SPEAKER_07,1508.36,1508.46, in
SPEAKER_07,1508.46,1508.6, doing
SPEAKER_07,1508.74,1508.86," so,"
SPEAKER_07,1508.86,1508.94, they
SPEAKER_07,1508.94,1509.08, can
SPEAKER_07,1509.08,1509.22, see
SPEAKER_07,1509.22,1509.34, that
SPEAKER_07,1509.34,1509.66, democracy
SPEAKER_07,1509.66,1509.94, has
SPEAKER_07,1509.94,1510.06, to
SPEAKER_07,1510.06,1510.42, operate
SPEAKER_07,1510.42,1510.88, within
SPEAKER_07,1510.88,1511.46, a
SPEAKER_07,1511.46,1511.98, range.
SPEAKER_07,1511.98,1512.36, Second
SPEAKER_07,1512.36,1512.5, of
SPEAKER_07,1512.5,1512.64," all,"
SPEAKER_07,1512.64,1512.72, they
SPEAKER_07,1512.72,1512.84, give
SPEAKER_07,1512.84,1512.96, us
SPEAKER_07,1512.96,1513.14, no
SPEAKER_07,1513.26,1513.52, analysis
SPEAKER_07,1513.52,1513.72, to
SPEAKER_07,1513.72,1513.94, why
SPEAKER_07,1513.94,1514.42, specifically
SPEAKER_07,1514.42,1514.88, addressing
SPEAKER_07,1514.88,1515.08, the
SPEAKER_07,1515.08,1515.4, concerns
SPEAKER_07,1515.4,1515.52, of
SPEAKER_07,1515.52,1515.62, these
SPEAKER_07,1515.62,1515.94, people
SPEAKER_07,1515.94,1516.44, is
SPEAKER_07,1516.44,1516.8, unique
SPEAKER_07,1516.8,1517.08, to
SPEAKER_07,1517.08,1517.34, right
SPEAKER_07,1517.34,1517.54,-wing
SPEAKER_07,1517.68,1518.12, populists
SPEAKER_07,1518.12,1518.5, and
SPEAKER_07,1518.5,1518.8, rather
SPEAKER_07,1518.8,1519.02, just
SPEAKER_07,1519.02,1519.36, right
SPEAKER_07,1519.36,1519.56,-wing
SPEAKER_07,1519.56,1520.16, movements.
SPEAKER_07,1520.16,1520.36, We
SPEAKER_07,1520.36,1520.46, were
SPEAKER_07,1520.46,1520.62, pointing
SPEAKER_07,1520.62,1520.86," to,"
SPEAKER_07,1520.86,1520.96, for
SPEAKER_07,1520.96,1521.32," example,"
SPEAKER_07,1521.32,1521.48, the
SPEAKER_07,1521.48,1521.84, Republican
SPEAKER_07,1522.06,1522.22, Party
SPEAKER_07,1522.22,1522.34, in
SPEAKER_07,1522.34,1522.42, the
SPEAKER_07,1522.42,1522.98," US,"
SPEAKER_07,1522.98,1523.06, the
SPEAKER_07,1523.06,1523.68, Conservatives
SPEAKER_07,1523.68,1523.98, in
SPEAKER_07,1523.98,1524.06, the
SPEAKER_07,1524.06,1524.3, United
SPEAKER_07,1524.3,1524.9," Kingdom,"
SPEAKER_07,1524.9,1525.26, groups
SPEAKER_07,1525.26,1525.46, that
SPEAKER_07,1525.46,1525.92, attack
SPEAKER_07,1525.92,1526.1, the
SPEAKER_07,1526.1,1526.36, very
SPEAKER_07,1526.36,1526.66, kinds
SPEAKER_07,1526.66,1526.82, of
SPEAKER_07,1526.82,1527.2, policies
SPEAKER_07,1527.2,1527.6, that
SPEAKER_07,1527.6,1527.72, they
SPEAKER_07,1527.72,1527.96, stand
SPEAKER_07,1527.96,1528.1, for
SPEAKER_07,1528.1,1528.2, on
SPEAKER_07,1528.2,1528.3, their
SPEAKER_07,1528.3,1528.44, side
SPEAKER_07,1528.44,1528.52, of
SPEAKER_07,1528.52,1528.58, the
SPEAKER_07,1528.58,1528.82," House,"
SPEAKER_07,1528.82,1528.96, things
SPEAKER_07,1528.96,1529.14, like
SPEAKER_07,1529.14,1529.38, having
SPEAKER_07,1529.38,1529.72, tighter
SPEAKER_07,1529.72,1530.34, immigration
SPEAKER_07,1530.34,1530.92," controls,"
SPEAKER_07,1530.92,1531.0, but
SPEAKER_07,1531.0,1531.18, do
SPEAKER_07,1531.18,1531.38, so
SPEAKER_07,1531.38,1531.58, without
SPEAKER_07,1531.58,1531.98, saying
SPEAKER_07,1531.98,1532.14, that
SPEAKER_07,1532.14,1532.62, Mexicans
SPEAKER_07,1532.62,1533.12, are
SPEAKER_07,1533.12,1533.8, rapists.
SPEAKER_07,1534.0,1534.66," Third,"
SPEAKER_07,1534.66,1535.0, this
SPEAKER_07,1535.0,1535.36, falls
SPEAKER_07,1535.36,1535.78, down
SPEAKER_07,1535.78,1536.24, because
SPEAKER_07,1536.24,1536.46, they
SPEAKER_07,1536.46,1536.9, fundamentally
SPEAKER_07,1536.9,1537.16, have
SPEAKER_07,1537.16,1537.28, to
SPEAKER_07,1537.28,1537.52, prove
SPEAKER_07,1537.52,1537.66, to
SPEAKER_07,1537.66,1537.8, you
SPEAKER_07,1537.8,1538.16, that
SPEAKER_07,1538.16,1538.32, the
SPEAKER_07,1538.32,1538.82, benefits
SPEAKER_07,1538.82,1539.26, accrued
SPEAKER_07,1539.26,1539.4, to
SPEAKER_07,1539.4,1539.56, these
SPEAKER_07,1539.56,1539.86, people
SPEAKER_07,1539.86,1540.28, are
SPEAKER_07,1540.28,1540.56, actually
SPEAKER_07,1540.56,1541.06, achieved.
SPEAKER_07,1541.06,1541.34, We
SPEAKER_07,1541.34,1541.58, gave
SPEAKER_07,1541.58,1541.74, you
SPEAKER_07,1541.74,1542.26, structural
SPEAKER_07,1542.26,1542.7, analysis
SPEAKER_07,1542.7,1542.9, in
SPEAKER_07,1542.9,1543.0, our
SPEAKER_07,1543.0,1543.24, first
SPEAKER_07,1543.24,1543.46, speech
SPEAKER_07,1543.46,1543.6, that
SPEAKER_07,1543.6,1543.78, has
SPEAKER_07,1543.78,1544.02, not
SPEAKER_07,1544.02,1544.2, been
SPEAKER_07,1544.32,1544.6, responded
SPEAKER_07,1544.6,1544.84, to
SPEAKER_07,1544.84,1545.28, as
SPEAKER_07,1545.28,1545.4, to
SPEAKER_07,1545.4,1545.52, how
SPEAKER_07,1545.52,1545.68, the
SPEAKER_07,1545.68,1546.18, shallowness
SPEAKER_07,1546.18,1546.3, of
SPEAKER_07,1546.3,1546.54, your
SPEAKER_07,1546.54,1547.0, coalition
SPEAKER_07,1547.0,1547.76, necessarily
SPEAKER_07,1547.76,1548.22, means
SPEAKER_07,1548.22,1548.38, you
SPEAKER_07,1548.38,1548.52, do
SPEAKER_07,1548.52,1548.7, not
SPEAKER_07,1548.7,1548.9, help
SPEAKER_07,1548.9,1549.04, the
SPEAKER_07,1549.26,1549.28, people
SPEAKER_07,1549.28,1549.66, in
SPEAKER_07,1549.66,1549.74, the
SPEAKER_07,1549.74,1549.92, Rust
SPEAKER_07,1549.92,1550.16," Belt,"
SPEAKER_07,1550.16,1550.24, you
SPEAKER_07,1550.24,1550.34, do
SPEAKER_07,1550.34,1550.48, not
SPEAKER_07,1550.48,1550.64, help
SPEAKER_07,1550.64,1550.72, the
SPEAKER_07,1550.72,1550.94, people
SPEAKER_07,1550.94,1551.28, who
SPEAKER_07,1551.28,1551.7, fundamentally
SPEAKER_07,1551.7,1552.28, give
SPEAKER_07,1552.28,1552.52, you
SPEAKER_07,1552.52,1552.78, their
SPEAKER_07,1552.78,1553.12, democratic
SPEAKER_07,1553.12,1554.32, mandate.
SPEAKER_07,1554.98,1555.4, Third
SPEAKER_07,1555.4,1555.64, point
SPEAKER_07,1555.64,1555.74, of
SPEAKER_07,1555.74,1556.08, rebuttal.
SPEAKER_07,1556.08,1556.18, They
SPEAKER_07,1556.18,1556.36, say
SPEAKER_07,1556.36,1556.54, these
SPEAKER_07,1556.54,1556.66, are
SPEAKER_07,1556.66,1557.0, legitimate
SPEAKER_07,1557.0,1557.64, policies.
SPEAKER_07,1557.64,1558.18," Again,"
SPEAKER_07,1558.18,1558.28, two
SPEAKER_07,1558.28,1558.76, responses.
SPEAKER_07,1558.76,1559.16," First,"
SPEAKER_07,1559.36,1559.42, we
SPEAKER_07,1559.42,1559.56, would
SPEAKER_07,1559.56,1559.88, challenge
SPEAKER_07,1559.88,1560.06, the
SPEAKER_07,1560.06,1560.5, factual
SPEAKER_07,1560.5,1560.92, legitimacy
SPEAKER_07,1560.92,1561.2, of
SPEAKER_07,1561.2,1561.42, lots
SPEAKER_07,1561.42,1561.54, of
SPEAKER_07,1561.54,1561.64, the
SPEAKER_07,1561.64,1562.06, policies
SPEAKER_07,1562.06,1562.36, that
SPEAKER_07,1562.36,1562.64, individuals
SPEAKER_07,1562.64,1562.8, like
SPEAKER_07,1562.8,1563.22, Duterte
SPEAKER_07,1563.22,1563.62, or
SPEAKER_07,1563.88,1564.28, have
SPEAKER_07,1563.88,1563.88, Trump
SPEAKER_07,1564.28,1564.72," passed,"
SPEAKER_07,1564.72,1564.9, because
SPEAKER_07,1564.9,1565.06, the
SPEAKER_07,1565.06,1565.32, vast
SPEAKER_07,1565.32,1565.74, majority
SPEAKER_07,1565.74,1565.96, of
SPEAKER_07,1565.96,1566.08, them
SPEAKER_07,1566.08,1566.28, are
SPEAKER_07,1566.28,1566.56, not
SPEAKER_07,1566.56,1567.4, restricting
SPEAKER_07,1567.4,1567.88, trade
SPEAKER_07,1567.88,1568.22, or
SPEAKER_07,1568.22,1568.72, placing
SPEAKER_07,1568.72,1569.02, limits
SPEAKER_07,1569.02,1569.16, on
SPEAKER_07,1569.16,1569.24, the
SPEAKER_07,1569.46,1569.48, power
SPEAKER_07,1569.48,1569.64, of
SPEAKER_07,1569.64,1569.78, big
SPEAKER_07,1569.78,1570.14, businesses
SPEAKER_07,1570.14,1570.54, or
SPEAKER_07,1570.54,1570.92, giving
SPEAKER_07,1570.92,1571.14, more
SPEAKER_07,1571.14,1571.44, welfare
SPEAKER_07,1571.44,1571.62, to
SPEAKER_07,1571.62,1571.72, the
SPEAKER_07,1571.72,1571.98, working
SPEAKER_07,1571.98,1572.44, man.
SPEAKER_07,1572.44,1572.76, They
SPEAKER_07,1572.76,1573.04, are
SPEAKER_07,1573.04,1573.34, instead
SPEAKER_07,1573.34,1573.74, avoided
SPEAKER_07,1573.96,1574.0, because
SPEAKER_07,1574.0,1574.14, they
SPEAKER_07,1574.14,1574.56, recognise
SPEAKER_07,1574.56,1574.74, there
SPEAKER_07,1574.74,1574.86, is
SPEAKER_07,1574.86,1575.12, inherent
SPEAKER_07,1575.12,1575.58, conflict
SPEAKER_07,1575.58,1575.94, between
SPEAKER_07,1575.94,1576.66, supporting
SPEAKER_07,1576.66,1577.32, Obamacare
SPEAKER_07,1577.32,1577.64, for
SPEAKER_07,1577.64,1577.78, those
SPEAKER_07,1577.78,1577.92, that
SPEAKER_07,1577.92,1578.12, want
SPEAKER_07,1578.12,1578.34, it
SPEAKER_07,1578.34,1578.5, and
SPEAKER_07,1578.5,1578.8, also
SPEAKER_07,1578.8,1579.02, not
SPEAKER_07,1579.02,1579.4, supporting
SPEAKER_07,1579.4,1579.82, Obamacare
SPEAKER_07,1579.82,1580.0, for
SPEAKER_07,1580.0,1580.16, those
SPEAKER_07,1580.16,1580.24, in
SPEAKER_07,1580.24,1580.3, your
SPEAKER_07,1580.3,1580.54, mandate
SPEAKER_07,1580.54,1580.94, who
SPEAKER_07,1580.94,1581.02, do
SPEAKER_07,1581.02,1581.16, not
SPEAKER_07,1581.16,1581.34, want
SPEAKER_07,1581.34,1581.5, it.
SPEAKER_07,1581.5,1581.58, The
SPEAKER_07,1581.58,1581.72, kinds
SPEAKER_07,1581.72,1581.8, of
SPEAKER_07,1582.0,1582.06, policies
SPEAKER_07,1582.06,1582.22, you
SPEAKER_07,1582.22,1582.5, actually
SPEAKER_07,1582.5,1582.68, get
SPEAKER_07,1582.68,1582.98, passed
SPEAKER_07,1582.98,1583.48, are
SPEAKER_07,1583.48,1583.8, the
SPEAKER_07,1583.8,1584.1, ban
SPEAKER_07,1584.1,1584.34, on
SPEAKER_07,1584.4,1584.56, trans
SPEAKER_07,1584.56,1584.94, individuals
SPEAKER_07,1584.94,1585.12, in
SPEAKER_07,1585.12,1585.2, the
SPEAKER_07,1585.2,1585.58," army,"
SPEAKER_07,1585.58,1585.66, the
SPEAKER_07,1585.66,1585.96, ban
SPEAKER_07,1585.96,1586.34, on
SPEAKER_07,1586.34,1586.66, Muslims
SPEAKER_07,1586.66,1586.88, from
SPEAKER_07,1586.88,1587.24, particular
SPEAKER_07,1587.24,1587.72," countries,"
SPEAKER_07,1587.72,1587.94, because
SPEAKER_07,1587.94,1588.18, those
SPEAKER_07,1588.18,1588.3, are
SPEAKER_07,1588.3,1588.36, the
SPEAKER_07,1588.52,1588.62, that
SPEAKER_07,1588.52,1588.52, ones
SPEAKER_07,1588.62,1588.7, is
SPEAKER_07,1588.7,1589.14, easiest
SPEAKER_07,1589.14,1589.56, to
SPEAKER_07,1589.56,1589.84, unite
SPEAKER_07,1589.84,1590.02, your
SPEAKER_07,1590.02,1590.3, base
SPEAKER_07,1590.3,1591.2, behind.
SPEAKER_07,1591.2,1591.52, Second
SPEAKER_07,1591.52,1591.68, of
SPEAKER_07,1591.68,1592.18," all,"
SPEAKER_07,1592.18,1592.46," again,"
SPEAKER_07,1592.46,1592.56, this
SPEAKER_07,1592.56,1592.68, is
SPEAKER_07,1592.68,1593.08, predicated
SPEAKER_07,1593.08,1593.22, on
SPEAKER_07,1593.22,1593.34, these
SPEAKER_07,1593.48,1593.66, policies
SPEAKER_07,1593.66,1593.94, actually
SPEAKER_07,1593.94,1594.34, being
SPEAKER_07,1594.34,1594.92, fulfilled
SPEAKER_07,1594.92,1595.08, and
SPEAKER_07,1595.08,1595.28, people
SPEAKER_07,1595.28,1595.56, actually
SPEAKER_07,1595.56,1595.88, wanting
SPEAKER_07,1595.88,1596.02, that.
SPEAKER_07,1596.02,1596.14, We
SPEAKER_07,1596.14,1596.36, point
SPEAKER_07,1596.36,1596.46, to
SPEAKER_07,1596.46,1596.54, the
SPEAKER_07,1596.54,1596.76, example
SPEAKER_07,1596.86,1596.94, of
SPEAKER_07,1596.94,1597.14, fact
SPEAKER_07,1596.94,1596.94, the
SPEAKER_07,1597.14,1597.52, that
SPEAKER_07,1597.52,1598.12, only
SPEAKER_07,1598.12,1598.84, 28
SPEAKER_07,1598.84,1599.18,%
SPEAKER_07,1599.18,1599.52, of
SPEAKER_07,1599.52,1599.8, United
SPEAKER_07,1599.8,1600.06, States
SPEAKER_07,1600.06,1600.48, citizens
SPEAKER_07,1600.48,1600.98, now
SPEAKER_07,1600.98,1601.4, support
SPEAKER_07,1601.4,1601.66, Donald
SPEAKER_07,1601.66,1601.98, Trump
SPEAKER_07,1601.98,1602.34, as
SPEAKER_07,1602.34,1602.64, evidence
SPEAKER_07,1602.64,1602.8, of
SPEAKER_07,1602.8,1602.88, the
SPEAKER_07,1602.88,1603.0, fact
SPEAKER_07,1603.08,1603.16, that
SPEAKER_07,1603.16,1603.28, no
SPEAKER_07,1603.28,1603.44, matter
SPEAKER_07,1603.44,1603.66, what
SPEAKER_07,1603.66,1603.8, he
SPEAKER_07,1603.8,1604.04, says
SPEAKER_07,1604.04,1604.22, about
SPEAKER_07,1604.22,1604.38, these
SPEAKER_07,1604.38,1605.04," policies,"
SPEAKER_07,1605.04,1605.18, he's
SPEAKER_07,1605.18,1605.5, probably
SPEAKER_07,1605.5,1606.0, not
SPEAKER_07,1606.0,1606.46, implementing
SPEAKER_07,1606.46,1607.02, them.
SPEAKER_07,1607.02,1607.34, Fourth
SPEAKER_07,1607.34,1607.46, and
SPEAKER_07,1607.46,1607.68, finally
SPEAKER_07,1607.68,1607.82, of
SPEAKER_07,1607.82,1607.96," all,"
SPEAKER_07,1607.96,1608.04, they
SPEAKER_07,1608.04,1608.14, throw
SPEAKER_07,1608.14,1608.22, out
SPEAKER_07,1608.26,1608.36, this
SPEAKER_07,1608.36,1608.72, really
SPEAKER_07,1608.72,1609.1, generic
SPEAKER_07,1609.1,1609.46, argument
SPEAKER_07,1609.46,1609.9, about
SPEAKER_07,1609.9,1610.12, how
SPEAKER_07,1610.12,1610.28, this
SPEAKER_07,1610.28,1610.56, policy
SPEAKER_07,1610.56,1610.7, could
SPEAKER_07,1610.7,1611.04, possibly
SPEAKER_07,1611.04,1611.22, be
SPEAKER_07,1611.22,1611.64, abused
SPEAKER_07,1611.64,1612.0, because
SPEAKER_07,1612.0,1612.08, of
SPEAKER_07,1612.08,1612.14, the
SPEAKER_07,1612.14,1612.32, vague
SPEAKER_07,1612.46,1612.7, criteria
SPEAKER_07,1612.7,1612.86, we
SPEAKER_07,1612.86,1613.32, implement.
SPEAKER_07,1613.32,1613.66, We
SPEAKER_07,1613.66,1613.86, tell
SPEAKER_07,1613.86,1613.96, you
SPEAKER_07,1613.96,1614.1, that
SPEAKER_07,1614.1,1614.24, the
SPEAKER_07,1614.24,1614.54, courts
SPEAKER_07,1614.54,1614.84, make
SPEAKER_07,1614.84,1615.34, exactly
SPEAKER_07,1615.34,1615.6, this
SPEAKER_07,1615.6,1615.78, kind
SPEAKER_07,1615.78,1615.9, of
SPEAKER_07,1615.9,1616.32, calculation
SPEAKER_07,1616.32,1616.76, the
SPEAKER_07,1616.76,1616.9, whole
SPEAKER_07,1617.22,1617.34, time.
SPEAKER_07,1617.34,1617.52, And
SPEAKER_07,1617.52,1617.6, you
SPEAKER_07,1617.6,1617.68, know
SPEAKER_07,1617.68,1617.78, how
SPEAKER_07,1617.78,1617.9, we
SPEAKER_07,1617.9,1618.04, know
SPEAKER_07,1618.04,1618.26, that's
SPEAKER_07,1618.26,1618.7, effective?
SPEAKER_07,1618.7,1619.02, Because
SPEAKER_07,1619.02,1619.24, they
SPEAKER_07,1619.24,1619.56, stand
SPEAKER_07,1619.56,1619.74, by
SPEAKER_07,1619.74,1620.14, exactly
SPEAKER_07,1620.14,1620.38, the
SPEAKER_07,1620.38,1620.58, same
SPEAKER_07,1620.58,1620.96, mechanism
SPEAKER_07,1621.26,1621.4, when
SPEAKER_07,1621.4,1621.5, they
SPEAKER_07,1621.5,1621.7, talk
SPEAKER_07,1621.7,1621.92, about
SPEAKER_07,1621.92,1622.24, things
SPEAKER_07,1622.24,1622.66, like
SPEAKER_07,1622.66,1623.24," slander,"
SPEAKER_07,1623.24,1623.26, when
SPEAKER_07,1623.26,1623.34, they
SPEAKER_07,1623.34,1623.46, talk
SPEAKER_07,1623.46,1623.6, about
SPEAKER_07,1623.6,1623.78, things
SPEAKER_07,1623.78,1623.98, like
SPEAKER_07,1623.98,1624.16, hate
SPEAKER_07,1624.16,1624.44," speech,"
SPEAKER_07,1624.44,1624.54, when
SPEAKER_07,1624.54,1624.62, they
SPEAKER_07,1624.72,1624.74, talk
SPEAKER_07,1624.74,1624.86, about
SPEAKER_07,1624.86,1625.0, things
SPEAKER_07,1625.0,1625.16, like
SPEAKER_07,1625.16,1625.5, incitement
SPEAKER_07,1625.48,1625.6, of
SPEAKER_07,1625.6,1626.02, violence.
SPEAKER_07,1626.02,1626.42, If
SPEAKER_07,1626.42,1626.56, you
SPEAKER_07,1626.56,1626.72, can
SPEAKER_07,1626.72,1627.3, disseminate
SPEAKER_07,1627.56,1627.68, specific
SPEAKER_07,1627.68,1628.1, criteria
SPEAKER_07,1628.1,1628.24, and
SPEAKER_07,1628.24,1628.46, attach
SPEAKER_07,1628.46,1628.6, them
SPEAKER_07,1628.6,1629.02, to
SPEAKER_07,1629.02,1629.44, those
SPEAKER_07,1629.44,1630.66, instances
SPEAKER_07,1630.66,1631.32, of
SPEAKER_07,1631.32,1631.6, racial
SPEAKER_07,1631.6,1632.06," abuse,"
SPEAKER_07,1632.06,1632.34, presumably
SPEAKER_07,1632.34,1632.56, we
SPEAKER_07,1632.56,1632.72, can
SPEAKER_07,1632.96,1633.0, also
SPEAKER_07,1633.0,1633.28, attach
SPEAKER_07,1633.28,1633.46, them
SPEAKER_07,1633.46,1633.78, to
SPEAKER_07,1633.78,1633.9, the
SPEAKER_07,1633.9,1634.14, five
SPEAKER_07,1634.14,1634.5, criteria
SPEAKER_07,1634.5,1634.7, we
SPEAKER_07,1634.7,1634.88, brought
SPEAKER_07,1634.88,1635.06, you
SPEAKER_07,1635.06,1635.46, in
SPEAKER_07,1635.46,1635.58, our
SPEAKER_07,1635.58,1635.8, first
SPEAKER_07,1635.8,1636.22, speech.
SPEAKER_07,1636.22,1636.52, Before
SPEAKER_07,1636.52,1636.62, I
SPEAKER_07,1636.62,1636.78, move
SPEAKER_07,1636.78,1636.88, on
SPEAKER_07,1636.88,1636.96, to
SPEAKER_07,1636.96,1637.06, my
SPEAKER_07,1637.34,1637.38, argument
SPEAKER_07,1637.38,1637.58, about
SPEAKER_07,1637.58,1637.76, how
SPEAKER_07,1637.76,1637.98, right
SPEAKER_07,1637.98,1638.1,-wing
SPEAKER_07,1638.1,1638.54, populism
SPEAKER_07,1638.54,1638.72, is
SPEAKER_07,1638.72,1639.12, fundamentally
SPEAKER_07,1639.12,1639.32, a
SPEAKER_07,1639.32,1639.44, front
SPEAKER_07,1639.44,1639.7, to
SPEAKER_07,1639.7,1640.24, everyone's
SPEAKER_07,1640.24,1640.76," rights,"
SPEAKER_07,1640.76,1641.22, yes.
SPEAKER_08,1641.6,1641.78, Would
SPEAKER_08,1641.78,1641.9, you
SPEAKER_08,1641.9,1642.2, also
SPEAKER_08,1642.2,1642.76, prosecute
SPEAKER_08,1642.76,1643.1, every
SPEAKER_08,1643.1,1643.36, single
SPEAKER_08,1643.36,1643.76, person
SPEAKER_08,1643.74,1644.08, who
SPEAKER_08,1644.08,1644.4, calls
SPEAKER_08,1644.4,1644.64, those
SPEAKER_08,1644.64,1644.8, in
SPEAKER_08,1644.8,1644.9, the
SPEAKER_08,1644.9,1645.12, Rust
SPEAKER_08,1645.12,1645.38, Belt
SPEAKER_08,1645.38,1645.62, a
SPEAKER_08,1645.96,1646.72," immoral,"
SPEAKER_08,1646.72,1647.3, horrible
SPEAKER_08,1647.3,1647.64, neo
SPEAKER_08,1647.64,1648.22,-Nazi?
SPEAKER_07,1648.22,1648.48, Come
SPEAKER_07,1648.48,1648.74," on,"
SPEAKER_07,1648.74,1648.86, this
SPEAKER_07,1648.86,1649.28, obviously
SPEAKER_07,1649.28,1649.66, operates
SPEAKER_07,1649.66,1649.8, on
SPEAKER_07,1649.8,1649.92, a
SPEAKER_07,1649.92,1650.36," scale,"
SPEAKER_07,1650.36,1650.54, right?
SPEAKER_07,1650.54,1650.7, So
SPEAKER_07,1650.7,1651.1, on
SPEAKER_07,1651.1,1651.2, the
SPEAKER_07,1651.2,1651.58," short,"
SPEAKER_07,1651.58,1651.64, on
SPEAKER_07,1651.64,1651.76, the
SPEAKER_07,1652.06,1652.26, smaller
SPEAKER_07,1652.26,1652.5, end
SPEAKER_07,1652.5,1652.56, of
SPEAKER_07,1652.56,1652.8," things,"
SPEAKER_07,1652.8,1652.9, if
SPEAKER_07,1652.9,1652.98, an
SPEAKER_07,1652.98,1653.26, individual
SPEAKER_07,1653.26,1653.64, person
SPEAKER_07,1653.64,1653.9, is
SPEAKER_07,1653.9,1654.3, racist
SPEAKER_07,1654.3,1654.5, and
SPEAKER_07,1654.5,1654.86, inciting
SPEAKER_07,1654.86,1655.0, other
SPEAKER_07,1655.0,1655.2, people
SPEAKER_07,1655.2,1655.32, to
SPEAKER_07,1655.32,1655.48, go
SPEAKER_07,1655.48,1655.84, and
SPEAKER_07,1655.96,1656.2, physically
SPEAKER_07,1656.2,1656.56, harm
SPEAKER_07,1656.56,1656.82, someone
SPEAKER_07,1656.82,1657.26," else,"
SPEAKER_07,1657.26,1657.46, then
SPEAKER_07,1657.46,1658.0, possibly.
SPEAKER_07,1658.0,1658.28, If
SPEAKER_07,1658.28,1658.4, that
SPEAKER_07,1658.4,1658.66, person
SPEAKER_07,1658.66,1658.84, does
SPEAKER_07,1658.84,1659.08, so
SPEAKER_07,1659.08,1659.42, with
SPEAKER_07,1659.42,1659.78, 100
SPEAKER_07,1659.78,1660.22,",000"
SPEAKER_07,1660.22,1660.44, Twitter
SPEAKER_07,1660.44,1660.84, followers
SPEAKER_07,1661.04,1661.18, and
SPEAKER_07,1661.18,1661.3, the
SPEAKER_07,1661.3,1661.56, direct
SPEAKER_07,1661.56,1661.96, response
SPEAKER_07,1661.96,1662.1, of
SPEAKER_07,1662.1,1662.22, that
SPEAKER_07,1662.22,1662.54, policy
SPEAKER_07,1662.52,1662.7, is
SPEAKER_07,1662.7,1662.8, that
SPEAKER_07,1662.8,1663.02, hate
SPEAKER_07,1663.02,1663.26, crime
SPEAKER_07,1663.26,1663.66, increases
SPEAKER_07,1663.66,1664.54, 41
SPEAKER_07,1664.54,1664.88,%
SPEAKER_07,1665.16,1665.18, in
SPEAKER_07,1665.18,1665.3, the
SPEAKER_07,1665.3,1665.6, week
SPEAKER_07,1665.6,1665.88, after
SPEAKER_07,1665.88,1666.02, they
SPEAKER_07,1666.02,1666.12, are
